Year Month,ICB Code,Commissioner / Provider Code,PCN,PCN Code,Practice,BNF Chemical Substance plus Code,Items,Actual Cost,ADQ Usage,DDD Usage,List Size
202305,QHM,00L00,WANSBECK PCN,U11112,THE GABLES MEDICAL GROUP,Mometasone/glycopyrronium/indacaterol (0302000W0),1,41.9177020384016,,,6307
202305,QHM,00L00,WANSBECK PCN,U11112,THE GABLES MEDICAL GROUP,Formoterol/glycopyrronium/budesonide (0302000Y0),1,41.9177020384016,,,6307
202305,QHM,00L00,WANSBECK PCN,U11112,THE GABLES MEDICAL GROUP,Fluticasone/umeclidinium/vilanterol (0302000Z0),43,1802.42398765127,,,6307
202305,QHM,00L00,WELL UP NORTH PCN,U25545,ALNWICK MEDICAL GROUP,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),53,2221.50180803528,,,18889
202305,QHM,00L00,WELL UP NORTH PCN,U25545,ALNWICK MEDICAL GROUP,Mometasone/glycopyrronium/indacaterol (0302000W0),4,167.646008153606,,,18889
202305,QHM,00L00,WELL UP NORTH PCN,U25545,ALNWICK MEDICAL GROUP,Formoterol/glycopyrronium/budesonide (0302000Y0),1,83.8230040768032,,,18889
202305,QHM,00L00,WELL UP NORTH PCN,U25545,ALNWICK MEDICAL GROUP,Fluticasone/umeclidinium/vilanterol (0302000Z0),74,3101.78595084172,,,18889
202305,QHM,00L00,WELL UP NORTH PCN,U25545,BELFORD MEDICAL PRACTICE,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),15,628.691130576024,,,4509
202305,QHM,00L00,WELL UP NORTH PCN,U25545,BELFORD MEDICAL PRACTICE,Formoterol/glycopyrronium/budesonide (0302000Y0),1,41.9053020384016,,,4509
202305,QHM,00L00,WELL UP NORTH PCN,U25545,BELFORD MEDICAL PRACTICE,Fluticasone/umeclidinium/vilanterol (0302000Z0),7,293.361914268811,,,4509
202305,QHM,00L00,WELL UP NORTH PCN,U25545,GAS HOUSE LANE SURGERY,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),6,251.50621223041,,,6432
202305,QHM,00L00,WELL UP NORTH PCN,U25545,GAS HOUSE LANE SURGERY,Fluticasone/umeclidinium/vilanterol (0302000Z0),10,419.164620384016,,,6432
202305,QHM,00L00,WELL UP NORTH PCN,U25545,GREYSTOKE SURGERY,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),16,712.588534652827,,,10295
202305,QHM,00L00,WELL UP NORTH PCN,U25545,GREYSTOKE SURGERY,Mometasone/glycopyrronium/indacaterol (0302000W0),1,41.9177020384016,,,10295
202305,QHM,00L00,WELL UP NORTH PCN,U25545,GREYSTOKE SURGERY,Formoterol/glycopyrronium/budesonide (0302000Y0),1,41.9177020384016,,,10295
202305,QHM,00L00,WELL UP NORTH PCN,U25545,GREYSTOKE SURGERY,Fluticasone/umeclidinium/vilanterol (0302000Z0),32,1425.17706930565,,,10295
202305,QHM,00L00,WELL UP NORTH PCN,U25545,UNION BRAE & NORHAM PRAC,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),37,1634.72837949766,,,7289
202305,QHM,00L00,WELL UP NORTH PCN,U25545,UNION BRAE & NORHAM PRAC,Fluticasone/umeclidinium/vilanterol (0302000Z0),34,1425.10266930565,,,7289
202305,QHM,00L00,WELL UP NORTH PCN,U25545,WELL CLOSE MEDICAL GROUP,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),56,2515.0125223041,,,9139
202305,QHM,00L00,WELL UP NORTH PCN,U25545,WELL CLOSE MEDICAL GROUP,Formoterol/glycopyrronium/budesonide (0302000Y0),1,41.9177020384016,,,9139
202305,QHM,00L00,WELL UP NORTH PCN,U25545,WELL CLOSE MEDICAL GROUP,Fluticasone/umeclidinium/vilanterol (0302000Z0),34,1550.91777542086,,,9139
202305,QHM,00L00,WELL UP NORTH PCN,U25545,WOOLER HEALTH,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),13,544.868126499221,,,4781
202305,QHM,00L00,WELL UP NORTH PCN,U25545,WOOLER HEALTH,Formoterol/glycopyrronium/budesonide (0302000Y0),1,41.9177020384016,,,4781
202305,QHM,00L00,WELL UP NORTH PCN,U25545,WOOLER HEALTH,Fluticasone/umeclidinium/vilanterol (0302000Z0),28,1215.45215911365,,,4781
202305,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,BELLINGHAM PRACTICE,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),11,461.094722422418,,,3467
202305,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,BELLINGHAM PRACTICE,Fluticasone/umeclidinium/vilanterol (0302000Z0),7,293.423914268811,,,3467
202305,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,BRANCH END SURGERY,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),7,293.399114268811,,,5349
202305,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,BRANCH END SURGERY,Fluticasone/umeclidinium/vilanterol (0302000Z0),20,838.341640768032,,,5349
202305,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,BURN BRAE MEDICAL GROUP,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),49,2431.11511822729,,,10260
202305,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,BURN BRAE MEDICAL GROUP,Fluticasone/umeclidinium/vilanterol (0302000Z0),45,2389.16021618889,,,10260
202305,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,CORBRIDGE HEALTH CENTRE,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),7,293.423914268811,,,7184
202305,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,CORBRIDGE HEALTH CENTRE,Fluticasone/umeclidinium/vilanterol (0302000Z0),26,1257.40706115205,,,7184
202305,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,HALTWHISTLE MEDICAL GROUP,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),30,1634.67877949766,,,5582
202305,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,HALTWHISTLE MEDICAL GROUP,Fluticasone/umeclidinium/vilanterol (0302000Z0),49,2179.68330599688,,,5582
202305,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,HUMSHAUGH & WARK MED GRP,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),5,251.43181223041,,,3576
202305,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,HUMSHAUGH & WARK MED GRP,Fluticasone/umeclidinium/vilanterol (0302000Z0),13,586.674228537622,,,3576
202305,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,PRUDHOE MEDICAL GROUP,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),25,1131.75315503684,,,6918
202305,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,PRUDHOE MEDICAL GROUP,Fluticasone/umeclidinium/vilanterol (0302000Z0),30,1299.43636319045,,,6918
202305,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,SCOTS GAP MEDICAL GROUP,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),9,377.160118345614,,,2059
202305,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,SCOTS GAP MEDICAL GROUP,Fluticasone/umeclidinium/vilanterol (0302000Z0),1,41.9053020384016,,,2059
202305,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,THE SELE MEDICAL PRACTICE,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),12,586.823028537622,,,5768
202305,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,THE SELE MEDICAL PRACTICE,Fluticasone/umeclidinium/vilanterol (0302000Z0),21,964.082346883237,,,5768
202305,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,WHITE MEDICAL GROUP,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),10,419.139820384016,,,8182
202305,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,WHITE MEDICAL GROUP,Mometasone/glycopyrronium/indacaterol (0302000W0),2,83.8354040768032,,,8182
202305,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,WHITE MEDICAL GROUP,Fluticasone/umeclidinium/vilanterol (0302000Z0),9,461.057522422418,,,8182
202305,QHM,00N00,DUMMY,-,HAVEN COURT,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),2,125.740706115205,,,
202305,QHM,00N00,DUMMY,-,HAVEN COURT,Fluticasone/umeclidinium/vilanterol (0302000Z0),2,167.646008153606,,,
202305,QHM,00N00,DUMMY,-,SOUTH TYNESIDE & SUNDERLAND NHS FT STY,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),2,83.8354040768032,,,
202305,QHM,00N00,DUMMY,-,SOUTH TYNESIDE & SUNDERLAND NHS FT STY,Fluticasone/umeclidinium/vilanterol (0302000Z0),1,41.9177020384016,,,
202305,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,FARNHAM MEDICAL CTR.,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),170,7754.5888771043,,,17185
202305,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,FARNHAM MEDICAL CTR.,Fluticasone/umeclidinium/vilanterol (0302000Z0),33,1509.00007338246,,,17185
202305,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,ST GEORGE & RIVERSIDE MEDICAL PRACTICE,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),102,4443.22681607057,,,7230
202305,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,ST GEORGE & RIVERSIDE MEDICAL PRACTICE,Fluticasone/umeclidinium/vilanterol (0302000Z0),22,964.094746883237,,,7230
202305,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,TALBOT MEDICAL CENTRE,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),77,5071.49634664659,,,8005
202305,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,TALBOT MEDICAL CENTRE,Fluticasone/umeclidinium/vilanterol (0302000Z0),22,1425.05306930565,,,8005
202305,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,TRINITY MEDICAL CENTRE,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),79,3395.30906511053,,,6451
202305,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,TRINITY MEDICAL CENTRE,Fluticasone/umeclidinium/vilanterol (0302000Z0),13,586.835428537622,,,6451
202305,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,WENLOCK ROAD SURGERY,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),63,2682.7205304577,,,4548
202305,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,WENLOCK ROAD SURGERY,Fluticasone/umeclidinium/vilanterol (0302000Z0),15,628.765530576024,,,4548
202305,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,WEST VIEW SURGERY,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),21,880.271742806434,,,2881
202305,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,WEST VIEW SURGERY,Fluticasone/umeclidinium/vilanterol (0302000Z0),41,1718.62578357447,,,2881
202305,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,WAWN STREET SURGERY ( C 01-May-25 ),BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),42,2179.59650599688,,,7914
202305,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,WAWN STREET SURGERY ( C 01-May-25 ),Fluticasone/umeclidinium/vilanterol (0302000Z0),11,628.715930576024,,,7914
202305,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,CENTRAL SURGERY,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),147,7377.15595875868,,,19111
202305,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,CENTRAL SURGERY,Fluticasone/umeclidinium/vilanterol (0302000Z0),36,1886.18499172807,,,19111
202305,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,COLLIERY COURT MEDICAL GROUP,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),40,2053.85579988168,,,8341
202305,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,COLLIERY COURT MEDICAL GROUP,Fluticasone/umeclidinium/vilanterol (0302000Z0),19,1005.96284892164,,,8341
202305,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,DR THORNILEY-WALKER & PARTNERS,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),30,1257.53106115205,,,6142
202305,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,DR THORNILEY-WALKER & PARTNERS,Fluticasone/umeclidinium/vilanterol (0302000Z0),10,419.177020384016,,,6142
202305,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,IMEARY MEDICAL GROUP,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),34,1550.91777542086,,,4020
202305,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,IMEARY MEDICAL GROUP,Fluticasone/umeclidinium/vilanterol (0302000Z0),9,419.164620384016,,,4020
202305,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,MARSDEN MEDICAL GROUP,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),82,5071.55834664659,,,14366
202305,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,MARSDEN MEDICAL GROUP,Fluticasone/umeclidinium/vilanterol (0302000Z0),24,1466.98317134406,,,14366
202305,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,WHITBURN SURGERY,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),56,2556.9178243425,,,5384
202305,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,WHITBURN SURGERY,Fluticasone/umeclidinium/vilanterol (0302000Z0),16,712.588534652827,,,5384
202305,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,ALBERT ROAD SURGERY,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),37,1634.76557949766,,,3116
202305,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,ALBERT ROAD SURGERY,Fluticasone/umeclidinium/vilanterol (0302000Z0),23,1006.01244892164,,,3116
202305,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,EAST WING PRACTICE,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),29,1215.61335911365,,,4100
202305,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,EAST WING PRACTICE,Fluticasone/umeclidinium/vilanterol (0302000Z0),5,251.49381223041,,,4100
202305,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,ELLISON VIEW SURGERY,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),55,2515.0001223041,,,6240
202305,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,ELLISON VIEW SURGERY,Fluticasone/umeclidinium/vilanterol (0302000Z0),11,461.094722422418,,,6240
202305,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,MAYFIELD MEDICAL GROUP,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),83,4191.55940384016,,,9220
202305,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,MAYFIELD MEDICAL GROUP,Fluticasone/umeclidinium/vilanterol (0302000Z0),23,1131.72835503684,,,9220
202305,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,RAVENSWORTH SURGERY,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),60,2640.7780284193,,,5827
202305,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,RAVENSWORTH SURGERY,Fluticasone/umeclidinium/vilanterol (0302000Z0),11,461.094722422418,,,5827
202305,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,THE G.P.SUITE,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),40,1844.32928968967,,,4618
202305,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,THE G.P.SUITE,Fluticasone/umeclidinium/vilanterol (0302000Z0),20,880.259342806434,,,4618
202305,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,THE GLEN MEDICAL GROUP,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),123,5239.6879548002,,,10999
202305,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,THE GLEN MEDICAL GROUP,Fluticasone/umeclidinium/vilanterol (0302000Z0),30,1257.53106115205,,,10999
202305,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,VICTORIA MEDICAL CENTRE,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),42,1844.35408968967,,,3600
202305,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,VICTORIA MEDICAL CENTRE,Fluticasone/umeclidinium/vilanterol (0302000Z0),14,586.847828537622,,,3600
202305,QHM,00P00,COALFIELDS PCN,U69720,GRANGEWOOD SURGERY,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),31,1299.44876319045,,,7250
202305,QHM,00P00,COALFIELDS PCN,U69720,GRANGEWOOD SURGERY,Fluticasone/umeclidinium/vilanterol (0302000Z0),8,335.341616307213,,,7250
202305,QHM,00P00,COALFIELDS PCN,U69720,HERRINGTON MEDICAL CENTRE,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),47,2347.27971415049,,,9204
