Year Month,Country,BNF Chemical Substance plus Code,BNF Presentation plus Code,Items,Actual Cost,ADQ Usage,List Size
202401,ENGLAND,Ascorbic acid (0906031C0),Vodexo 100mg tablets (0906031C0CMAAAG),3,14.0639744312429,,63271011
202401,ENGLAND,Ascorbic acid (0906031C0),Vodexo 500mg tablets (0906031C0CMACAI),6,35.876610544261,,63271011
202402,ENGLAND,Other vitamin C (Ascorbic acid) preparations (090603100),Solgar Vitamin C 1000mg capsules (090603100BBCVA0),2,1.75131629279962,,63310645
202402,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 50mg tablets (0906031C0AAAFAF),1414,57237.2067134362,,63310645
202402,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 100mg tablets (0906031C0AAAGAG),999,47533.6763299454,,63310645
202402,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 200mg tablets (0906031C0AAAHAH),575,41854.1536693359,,63310645
202402,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),2180,144926.357020728,,63310645
202402,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg/5ml oral liquid (0906031C0AABGBG),6,3279.201009855,,63310645
202402,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 1g chewable tablets (0906031C0AABWBW),4,39.4359554477334,,63310645
202402,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid powder (0906031C0AACACA),1,1.16199868963922,,63310645
202402,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 500mg tablets (0906031C0CBAABJ),95,779.865763423847,,63310645
202402,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 1000mg tablets (0906031C0CBABBX),73,712.527320164411,,63310645
202402,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 1500mg tablets (0906031C0CBACBY),1,2.68486264156973,,63310645
202402,ENGLAND,Ascorbic acid (0906031C0),HealthAid Vitamin C 1000mg chewable tablets (0906031C0CCAABW),1,23.4524,,63310645
202402,ENGLAND,Ascorbic acid (0906031C0),Ascorb 50mg tablets (0906031C0CGAAAF),65,77.2287813992012,,63310645
202402,ENGLAND,Ascorbic acid (0906031C0),Ascorb 100mg tablets (0906031C0CGABAG),26,57.3245580772203,,63310645
202402,ENGLAND,Ascorbic acid (0906031C0),Ascorb 200mg tablets (0906031C0CGACAH),63,112.433560815331,,63310645
202402,ENGLAND,Ascorbic acid (0906031C0),Ascorb 500mg tablets (0906031C0CGADAI),105,211.618162824698,,63310645
202402,ENGLAND,Ascorbic acid (0906031C0),AascorbDose 50mg tablets (0906031C0CKAAAF),1,2.12958445785626,,63310645
202402,ENGLAND,Ascorbic acid (0906031C0),Vodexo 100mg tablets (0906031C0CMAAAG),2,7.03546741878343,,63310645
202402,ENGLAND,Ascorbic acid (0906031C0),Vodexo 500mg tablets (0906031C0CMACAI),9,25.4881618085863,,63310645
202403,ENGLAND,Other vitamin C (Ascorbic acid) preparations (090603100),Solgar Vitamin C 1000mg capsules (090603100BBCVA0),2,9.67224598303589,,63331379
202403,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 50mg tablets (0906031C0AAAFAF),1414,58012.0494491966,,63331379
202403,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 100mg tablets (0906031C0AAAGAG),965,47721.0696797752,,63331379
202403,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 200mg tablets (0906031C0AAAHAH),618,42585.7111831034,,63331379
202403,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),2160,144157.947713444,,63331379
202403,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg chewable tablets (0906031C0AAALAL),4,10.1428147748846,,63331379
202403,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 250mg tablets (0906031C0AAAPAP),1,25.2118624925997,,63331379
202403,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg/5ml oral liquid (0906031C0AABGBG),7,2413.12823470492,,63331379
202403,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 1g chewable tablets (0906031C0AABWBW),2,10.447358011345,,63331379
202403,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid powder (0906031C0AACACA),1,34.6781280891476,,63331379
202403,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg chewable tablets sugar free (0906031C0AACBCB),1,5.01490931988217,,63331379
202403,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 500mg tablets (0906031C0CBAABJ),113,1121.35496013657,,63331379
202403,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 1000mg tablets (0906031C0CBABBX),53,490.928381103273,,63331379
202403,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 1500mg tablets (0906031C0CBACBY),2,7.9314317331737,,63331379
202403,ENGLAND,Ascorbic acid (0906031C0),Ascorb 50mg tablets (0906031C0CGAAAF),57,70.0303810109005,,63331379
202403,ENGLAND,Ascorbic acid (0906031C0),Ascorb 100mg tablets (0906031C0CGABAG),23,40.8591729157307,,63331379
202403,ENGLAND,Ascorbic acid (0906031C0),Ascorb 200mg tablets (0906031C0CGACAH),70,97.4179926818369,,63331379
202403,ENGLAND,Ascorbic acid (0906031C0),Ascorb 500mg tablets (0906031C0CGADAI),105,220.765671281461,,63331379
202403,ENGLAND,Ascorbic acid (0906031C0),AascorbDose 50mg tablets (0906031C0CKAAAF),1,2.12661632685868,,63331379
202403,ENGLAND,Ascorbic acid (0906031C0),Vodexo 100mg tablets (0906031C0CMAAAG),2,9.35932830196375,,63331379
202403,ENGLAND,Ascorbic acid (0906031C0),Vodexo 500mg tablets (0906031C0CMACAI),6,9.53253603172327,,63331379
202404,ENGLAND,Other vitamin C (Ascorbic acid) preparations (090603100),Solgar Vitamin C 1000mg capsules (090603100BBCVA0),3,12.7160077407372,,63378182
202404,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 50mg tablets (0906031C0AAAFAF),1431,48533.4959565265,,63378182
202404,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 100mg tablets (0906031C0AAAGAG),1044,42593.3702451203,,63378182
202404,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 200mg tablets (0906031C0AAAHAH),592,34079.4561907044,,63378182
202404,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),2159,113409.308669861,,63378182
202404,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg chewable tablets (0906031C0AAALAL),2,5.84781275364529,,63378182
202404,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 1g effervescent tablets (0906031C0AAANAN),1,20.3619058945964,,63378182
202404,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg/5ml oral liquid (0906031C0AABGBG),3,1135.0072,,63378182
202404,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg capsules (0906031C0AABIBI),7,176.252670514904,,63378182
202404,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 1g chewable tablets (0906031C0AABWBW),6,23.8549762758241,,63378182
202404,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 500mg tablets (0906031C0CBAABJ),104,1114.57132421338,,63378182
202404,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 1000mg tablets (0906031C0CBABBX),74,846.393605688947,,63378182
202404,ENGLAND,Ascorbic acid (0906031C0),HealthAid Vitamin C 1000mg modified-release tablets (0906031C0CCABBX),1,5.55603533034723,,63378182
202404,ENGLAND,Ascorbic acid (0906031C0),Numark Vitamin C 500mg chewable tablets (0906031C0CEAAAL),1,1.12892527111196,,63378182
202404,ENGLAND,Ascorbic acid (0906031C0),Ascorb 50mg tablets (0906031C0CGAAAF),55,65.5606645002478,,63378182
202404,ENGLAND,Ascorbic acid (0906031C0),Ascorb 100mg tablets (0906031C0CGABAG),31,48.1110641244005,,63378182
202404,ENGLAND,Ascorbic acid (0906031C0),Ascorb 200mg tablets (0906031C0CGACAH),82,131.208447073726,,63378182
202404,ENGLAND,Ascorbic acid (0906031C0),Ascorb 500mg tablets (0906031C0CGADAI),103,191.759111052882,,63378182
202404,ENGLAND,Ascorbic acid (0906031C0),AascorbDose 50mg tablets (0906031C0CKAAAF),1,2.00893598089513,,63378182
202404,ENGLAND,Ascorbic acid (0906031C0),Vodexo 100mg tablets (0906031C0CMAAAG),2,7.09297571689064,,63378182
202404,ENGLAND,Ascorbic acid (0906031C0),Vodexo 500mg tablets (0906031C0CMACAI),6,49.2906210434471,,63378182
202405,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 50mg tablets (0906031C0AAAFAF),1467,48024.4505037081,,63425860
202405,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 100mg tablets (0906031C0AAAGAG),1030,38659.2145396563,,63425860
202405,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 200mg tablets (0906031C0AAAHAH),577,32899.3103521666,,63425860
202405,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),2219,116878.952726943,,63425860
202405,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg/5ml oral liquid (0906031C0AABGBG),5,3042.602,,63425860
202405,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg capsules (0906031C0AABIBI),1,4.22598482029978,,63425860
202405,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg modified-release tablets (0906031C0AABJBJ),1,45.4829076397037,,63425860
202405,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 1g chewable tablets (0906031C0AABWBW),5,35.4512214622728,,63425860
202405,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg chewable tablets sugar free (0906031C0AACBCB),1,4.84349755313924,,63425860
202405,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 500mg tablets (0906031C0CBAABJ),120,1056.68126379073,,63425860
202405,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 1000mg tablets (0906031C0CBABBX),55,760.889096270021,,63425860
202405,ENGLAND,Ascorbic acid (0906031C0),HealthAid Vitamin C 1000mg chewable tablets (0906031C0CCAABW),2,17.5436571071744,,63425860
202405,ENGLAND,Ascorbic acid (0906031C0),Ascorb 50mg tablets (0906031C0CGAAAF),78,107.446348127962,,63425860
202405,ENGLAND,Ascorbic acid (0906031C0),Ascorb 100mg tablets (0906031C0CGABAG),37,55.9811724587088,,63425860
202405,ENGLAND,Ascorbic acid (0906031C0),Ascorb 200mg tablets (0906031C0CGACAH),87,145.460245881481,,63425860
202405,ENGLAND,Ascorbic acid (0906031C0),Ascorb 500mg tablets (0906031C0CGADAI),111,244.718413796964,,63425860
202405,ENGLAND,Ascorbic acid (0906031C0),AascorbDose 50mg tablets (0906031C0CKAAAF),1,2.00896179278417,,63425860
202405,ENGLAND,Ascorbic acid (0906031C0),Vodexo 100mg tablets (0906031C0CMAAAG),1,4.72449716135957,,63425860
202405,ENGLAND,Ascorbic acid (0906031C0),Vodexo 500mg tablets (0906031C0CMACAI),8,21.6706344836603,,63425860
202406,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 250mg/5ml oral solution (0906031C0AAABAB),1,1396.8724,,63461680
202406,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 50mg tablets (0906031C0AAAFAF),1422,48231.5558217593,,63461680
202406,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 100mg tablets (0906031C0AAAGAG),955,36616.1579468742,,63461680
202406,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 200mg tablets (0906031C0AAAHAH),538,30873.3873874939,,63461680
202406,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),2046,101701.948309264,,63461680
202406,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg chewable tablets (0906031C0AAALAL),2,2.95136234414992,,63461680
202406,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 1g effervescent tablets (0906031C0AAANAN),1,2.27345170002676,,63461680
202406,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg/5ml oral liquid (0906031C0AABGBG),1,287.5524,,63461680
202406,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 1g chewable tablets (0906031C0AABWBW),2,7.6444696542895,,63461680
202406,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid powder (0906031C0AACACA),2,5.75343098788293,,63461680
202406,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 500mg tablets (0906031C0CBAABJ),109,1475.16185648739,,63461680
202406,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 1000mg tablets (0906031C0CBABBX),65,535.426409349621,,63461680
202406,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 1500mg tablets (0906031C0CBACBY),1,2.82946212692292,,63461680
202406,ENGLAND,Ascorbic acid (0906031C0),Ascorb 50mg tablets (0906031C0CGAAAF),84,105.222424980615,,63461680
202406,ENGLAND,Ascorbic acid (0906031C0),Ascorb 100mg tablets (0906031C0CGABAG),53,69.177113984439,,63461680
202406,ENGLAND,Ascorbic acid (0906031C0),Ascorb 200mg tablets (0906031C0CGACAH),83,147.701139577061,,63461680
202406,ENGLAND,Ascorbic acid (0906031C0),Ascorb 500mg tablets (0906031C0CGADAI),153,374.15062970737,,63461680
202406,ENGLAND,Ascorbic acid (0906031C0),Vodexo 100mg tablets (0906031C0CMAAAG),3,9.46141548918718,,63461680
202406,ENGLAND,Ascorbic acid (0906031C0),Vodexo 500mg tablets (0906031C0CMACAI),7,40.5967171324075,,63461680
202407,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 50mg tablets (0906031C0AAAFAF),1414,44085.6064243235,,63480506
202407,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 100mg tablets (0906031C0AAAGAG),1020,31935.2582603921,,63480506
202407,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 200mg tablets (0906031C0AAAHAH),554,27864.2690826995,,63480506
202407,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),2230,90000.1670513408,,63480506
202407,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg chewable tablets (0906031C0AAALAL),2,5.32643553260582,,63480506
202407,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 1g effervescent tablets (0906031C0AAANAN),2,8.24751579213776,,63480506
202407,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg/5ml oral liquid (0906031C0AABGBG),5,2226.602,,63480506
202407,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg capsules (0906031C0AABIBI),2,57.9142699473222,,63480506
202407,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 1g chewable tablets (0906031C0AABWBW),7,28.0665273835568,,63480506
202407,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 500mg tablets (0906031C0CBAABJ),128,1340.75337077663,,63480506
202407,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 1000mg tablets (0906031C0CBABBX),79,727.105721690096,,63480506
202407,ENGLAND,Ascorbic acid (0906031C0),HealthAid Vitamin C 1000mg chewable tablets (0906031C0CCAABW),1,7.96411124914539,,63480506
202407,ENGLAND,Ascorbic acid (0906031C0),HealthAid Vitamin C 1000mg modified-release tablets (0906031C0CCABBX),1,2.83897243548952,,63480506
202407,ENGLAND,Ascorbic acid (0906031C0),Ascorb 50mg tablets (0906031C0CGAAAF),102,124.501973027785,,63480506
202407,ENGLAND,Ascorbic acid (0906031C0),Ascorb 100mg tablets (0906031C0CGABAG),62,93.3159687669896,,63480506
202407,ENGLAND,Ascorbic acid (0906031C0),Ascorb 200mg tablets (0906031C0CGACAH),85,144.568019819292,,63480506
202407,ENGLAND,Ascorbic acid (0906031C0),Ascorb 500mg tablets (0906031C0CGADAI),187,387.112397783105,,63480506
202407,ENGLAND,Ascorbic acid (0906031C0),AascorbDose 50mg tablets (0906031C0CKAAAF),2,4.01757664175152,,63480506
202407,ENGLAND,Ascorbic acid (0906031C0),Vodexo 100mg tablets (0906031C0CMAAAG),3,11.8175129616969,,63480506
202407,ENGLAND,Ascorbic acid (0906031C0),Vodexo 200mg tablets (0906031C0CMABAH),3,4.98282341795949,,63480506
202407,ENGLAND,Ascorbic acid (0906031C0),Vodexo 500mg tablets (0906031C0CMACAI),9,27.9063198119028,,63480506
202408,ENGLAND,Other vitamin C (Ascorbic acid) preparations (090603100),Solgar Vitamin C 1000mg capsules (090603100BBCVA0),2,24.3308817773862,,63531644
202408,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 50mg tablets (0906031C0AAAFAF),1354,44935.9217314336,,63531644
202408,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 100mg tablets (0906031C0AAAGAG),966,28988.6986520577,,63531644
202408,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 200mg tablets (0906031C0AAAHAH),532,24844.1062478534,,63531644
202408,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),2116,86426.1294563057,,63531644
202408,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg chewable tablets (0906031C0AAALAL),4,9.4283779771637,,63531644
202408,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 250mg tablets (0906031C0AAAPAP),2,147.5848,,63531644
202408,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg/5ml oral liquid (0906031C0AABGBG),3,1535.8372,,63531644
202408,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 1g chewable tablets (0906031C0AABWBW),1,1.34744286717827,,63531644
202408,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid powder (0906031C0AACACA),1,4.18304475916354,,63531644
202408,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 500mg tablets (0906031C0CBAABJ),104,996.380838628953,,63531644
202408,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 1000mg tablets (0906031C0CBABBX),77,600.541645117515,,63531644
202408,ENGLAND,Ascorbic acid (0906031C0),Numark Vitamin C 500mg chewable tablets (0906031C0CEAAAL),1,3.29001376289618,,63531644
202408,ENGLAND,Ascorbic acid (0906031C0),Ascorb 50mg tablets (0906031C0CGAAAF),93,111.408954255958,,63531644
202408,ENGLAND,Ascorbic acid (0906031C0),Ascorb 100mg tablets (0906031C0CGABAG),62,80.565995052469,,63531644
202408,ENGLAND,Ascorbic acid (0906031C0),Ascorb 200mg tablets (0906031C0CGACAH),108,158.854291289756,,63531644
202408,ENGLAND,Ascorbic acid (0906031C0),Ascorb 500mg tablets (0906031C0CGADAI),192,434.967438606903,,63531644
202408,ENGLAND,Ascorbic acid (0906031C0),Vodexo 100mg tablets (0906031C0CMAAAG),1,4.72456355477247,,63531644
202408,ENGLAND,Ascorbic acid (0906031C0),Vodexo 200mg tablets (0906031C0CMABAH),3,4.9828612465398,,63531644
202408,ENGLAND,Ascorbic acid (0906031C0),Vodexo 500mg tablets (0906031C0CMACAI),3,25.1990698739713,,63531644
202409,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 50mg tablets (0906031C0AAAFAF),1277,41500.4205542529,,63623320
202409,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 100mg tablets (0906031C0AAAGAG),920,28023.0340595595,,63623320
202409,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 200mg tablets (0906031C0AAAHAH),498,24294.9783036816,,63623320
202409,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),2042,86842.8881671872,,63623320
202409,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg/5ml oral liquid (0906031C0AABGBG),1,212.7124,,63623320
202409,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg capsules (0906031C0AABIBI),1,107.884252052769,,63623320
202409,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 1g chewable tablets (0906031C0AABWBW),2,29.9133611481756,,63623320
202409,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 500mg tablets (0906031C0CBAABJ),125,1268.8990816064,,63623320
202409,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 1000mg tablets (0906031C0CBABBX),65,728.842181736529,,63623320
202409,ENGLAND,Ascorbic acid (0906031C0),Ascorb 50mg tablets (0906031C0CGAAAF),98,133.26330894854,,63623320
202409,ENGLAND,Ascorbic acid (0906031C0),Ascorb 100mg tablets (0906031C0CGABAG),61,82.340049683716,,63623320
202409,ENGLAND,Ascorbic acid (0906031C0),Ascorb 200mg tablets (0906031C0CGACAH),111,198.295889553783,,63623320
202409,ENGLAND,Ascorbic acid (0906031C0),Ascorb 500mg tablets (0906031C0CGADAI),181,363.409784878828,,63623320
202409,ENGLAND,Ascorbic acid (0906031C0),AascorbDose 50mg tablets (0906031C0CKAAAF),1,2.00903360696901,,63623320
202409,ENGLAND,Ascorbic acid (0906031C0),Vodexo 100mg tablets (0906031C0CMAAAG),2,7.09305263815766,,63623320
202409,ENGLAND,Ascorbic acid (0906031C0),Vodexo 200mg tablets (0906031C0CMABAH),5,8.30477674744421,,63623320
202409,ENGLAND,Ascorbic acid (0906031C0),Vodexo 500mg tablets (0906031C0CMACAI),3,13.171665886495,,63623320
202410,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 50mg tablets (0906031C0AAAFAF),1325,47577.0435419141,,63722003
202410,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 100mg tablets (0906031C0AAAGAG),1031,39184.8315719958,,63722003
202410,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 200mg tablets (0906031C0AAAHAH),564,34110.8267912583,,63722003
202410,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),2186,107127.548776027,,63722003
202410,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg chewable tablets (0906031C0AAALAL),6,31.8826738314652,,63722003
202410,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg/5ml oral liquid (0906031C0AABGBG),6,2408.5544,,63722003
202410,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 1g chewable tablets (0906031C0AABWBW),4,16.5636521477585,,63722003
202410,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 500mg tablets (0906031C0CBAABJ),132,1483.43160392524,,63722003
202410,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 1000mg tablets (0906031C0CBABBX),80,670.919341487381,,63722003
202410,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 1500mg tablets (0906031C0CBACBY),1,8.26373059509897,,63722003
202410,ENGLAND,Ascorbic acid (0906031C0),Ascorb 50mg tablets (0906031C0CGAAAF),121,138.726364392847,,63722003
202410,ENGLAND,Ascorbic acid (0906031C0),Ascorb 100mg tablets (0906031C0CGABAG),58,82.4432087904121,,63722003
202410,ENGLAND,Ascorbic acid (0906031C0),Ascorb 200mg tablets (0906031C0CGACAH),92,154.63182237925,,63722003
202410,ENGLAND,Ascorbic acid (0906031C0),Ascorb 500mg tablets (0906031C0CGADAI),200,442.270830000733,,63722003
202410,ENGLAND,Ascorbic acid (0906031C0),AascorbDose 50mg tablets (0906031C0CKAAAF),1,2.0078339695718,,63722003
202410,ENGLAND,Ascorbic acid (0906031C0),Vodexo 100mg tablets (0906031C0CMAAAG),2,4.73699111325069,,63722003
202410,ENGLAND,Ascorbic acid (0906031C0),Vodexo 200mg tablets (0906031C0CMABAH),4,6.6438512214505,,63722003
202410,ENGLAND,Ascorbic acid (0906031C0),Vodexo 500mg tablets (0906031C0CMACAI),9,22.7904954580536,,63722003
202411,ENGLAND,Other vitamin C (Ascorbic acid) preparations (090603100),Solgar Vitamin C 1000mg capsules (090603100BBCVA0),1,57.8950273969044,,63766922
202411,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 50mg tablets (0906031C0AAAFAF),1242,46184.63628741,,63766922
202411,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 100mg tablets (0906031C0AAAGAG),1007,35446.4185400828,,63766922
202411,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 200mg tablets (0906031C0AAAHAH),480,29895.0222699838,,63766922
202411,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),2034,91256.901368176,,63766922
202411,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg/5ml oral liquid (0906031C0AABGBG),1,797.5524,,63766922
202411,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg capsules (0906031C0AABIBI),1,29.4317595070348,,63766922
202411,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 1g chewable tablets (0906031C0AABWBW),2,11.9616215553164,,63766922
202411,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg chewable tablets sugar free (0906031C0AACBCB),1,5.65531493086512,,63766922
202411,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 500mg tablets (0906031C0CBAABJ),122,1236.74837852909,,63766922
202411,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 1000mg tablets (0906031C0CBABBX),63,511.976470233185,,63766922
