Year Month,ICB Code,Commissioner / Provider Code,PCN,PCN Code,Practice,BNF Chemical Substance plus Code,Items,Actual Cost,ADQ Usage,DDD Usage,List Size
202306,QHM,00L00,NORTHUMBRIA PCN,U09980,COQUET MEDICAL GROUP,Gabapentin (0408010G0),289,1704.91294628576,6217.749997044,4145.166652461,11915
202306,QHM,00L00,NORTHUMBRIA PCN,U09980,CRAMLINGTON MEDICAL GROUP,Pregabalin (0408010AE),91,143.509422498923,1421.583332379,1421.583332379,5115
202306,QHM,00L00,NORTHUMBRIA PCN,U09980,CRAMLINGTON MEDICAL GROUP,Gabapentin (0408010G0),65,305.167949179323,1652.4999992,1101.666662328,5115
202306,QHM,00L00,NORTHUMBRIA PCN,U09980,ELSDON AVENUE SURGERY,Pregabalin (0408010AE),32,50.1601028707224,602.583333044,602.583333044,4083
202306,QHM,00L00,NORTHUMBRIA PCN,U09980,ELSDON AVENUE SURGERY,Gabapentin (0408010G0),31,118.828051785963,662.1666664,441.444442587,4083
202306,QHM,00L00,NORTHUMBRIA PCN,U09980,HAYDON BRIDGE & ALLENDALE MEDICAL PRACT,Pregabalin (0408010AE),45,80.4433260411158,846.333332426,846.333332426,5371
202306,QHM,00L00,NORTHUMBRIA PCN,U09980,HAYDON BRIDGE & ALLENDALE MEDICAL PRACT,Gabapentin (0408010G0),101,244.411966764299,1262.249999628,841.499997162,5371
202306,QHM,00L00,NORTHUMBRIA PCN,U09980,NORTHUMBERLAND HEALTH,Pregabalin (0408010AE),31,64.0440598842208,724.499999804,724.499999804,4524
202306,QHM,00L00,NORTHUMBRIA PCN,U09980,NORTHUMBERLAND HEALTH,Gabapentin (0408010G0),33,121.495080854442,669.916666356,446.611109188,4524
202306,QHM,00L00,NORTHUMBRIA PCN,U09980,PONTELAND MEDICAL GROUP,Pregabalin (0408010AE),84,195.263977358997,1962.916665682,1962.916665682,10799
202306,QHM,00L00,NORTHUMBRIA PCN,U09980,PONTELAND MEDICAL GROUP,Gabapentin (0408010G0),131,581.663709780228,2342.833331715,1561.888882665,10799
202306,QHM,00L00,NORTHUMBRIA PCN,U09980,THE ROTHBURY PRACTICE,Pregabalin (0408010AE),47,110.324977811906,1117.666665388,1117.666665388,6076
202306,QHM,00L00,NORTHUMBRIA PCN,U09980,THE ROTHBURY PRACTICE,Gabapentin (0408010G0),83,303.304670461906,1722.333332318,1148.222217174,6076
202306,QHM,00L00,NORTHUMBRIA PCN,U09980,VALENS MEDICAL PARTNERSHIP,Pregabalin (0408010AE),1091,2061.2005883033,18647.149990741,18647.149990741,51664
202306,QHM,00L00,NORTHUMBRIA PCN,U09980,VALENS MEDICAL PARTNERSHIP,Gabapentin (0408010G0),1006,5253.08996336909,20678.666656899,13785.777729598,51664
202306,QHM,00L00,WANSBECK PCN,U11112,BEDLINGTONSHIRE MED.GROUP,Pregabalin (0408010AE),163,293.140363565428,3542.583331777,3542.583331777,12303
202306,QHM,00L00,WANSBECK PCN,U11112,BEDLINGTONSHIRE MED.GROUP,Gabapentin (0408010G0),233,966.224540719198,4309.499998133,2872.999989504,12303
202306,QHM,00L00,WANSBECK PCN,U11112,GUIDEPOST MEDICAL GROUP,Pregabalin (0408010AE),92,473.343720765301,1884.333332436,1884.333332436,7963
202306,QHM,00L00,WANSBECK PCN,U11112,GUIDEPOST MEDICAL GROUP,Gabapentin (0408010G0),134,603.32756811996,3049.16666581,2032.777770362,7963
202306,QHM,00L00,WANSBECK PCN,U11112,SEATON PARK MEDICAL GROUP,Pregabalin (0408010AE),302,382.125376297151,4213.58333065,4213.58333065,19032
202306,QHM,00L00,WANSBECK PCN,U11112,SEATON PARK MEDICAL GROUP,Gabapentin (0408010G0),361,2278.54847372867,5543.583328986,3695.722211048,19032
202306,QHM,00L00,WANSBECK PCN,U11112,THE GABLES MEDICAL GROUP,Pregabalin (0408010AE),56,122.658696535515,1419.83333275,1419.83333275,6299
202306,QHM,00L00,WANSBECK PCN,U11112,THE GABLES MEDICAL GROUP,Gabapentin (0408010G0),103,844.011950612078,2082.333331282,1388.222218514,6299
202306,QHM,00L00,WELL UP NORTH PCN,U25545,ALNWICK MEDICAL GROUP,Pregabalin (0408010AE),335,543.52077429914,5191.999996849,5191.999996849,18905
202306,QHM,00L00,WELL UP NORTH PCN,U25545,ALNWICK MEDICAL GROUP,Gabapentin (0408010G0),279,1048.06631229,4661.08333109,3107.38887664,18905
202306,QHM,00L00,WELL UP NORTH PCN,U25545,BELFORD MEDICAL PRACTICE,Pregabalin (0408010AE),89,121.297361241415,1151.999998635,1151.999998635,4518
202306,QHM,00L00,WELL UP NORTH PCN,U25545,BELFORD MEDICAL PRACTICE,Gabapentin (0408010G0),100,330.509711607037,1812.99999858,1208.66666259,4518
202306,QHM,00L00,WELL UP NORTH PCN,U25545,GAS HOUSE LANE SURGERY,Pregabalin (0408010AE),113,228.753256794018,1440.866665077,1440.866665077,6459
202306,QHM,00L00,WELL UP NORTH PCN,U25545,GAS HOUSE LANE SURGERY,Gabapentin (0408010G0),100,277.327153673161,1543.833332445,1029.222217587,6459
202306,QHM,00L00,WELL UP NORTH PCN,U25545,GREYSTOKE SURGERY,Pregabalin (0408010AE),75,334.863710717619,1871.399998324,1871.399998324,10302
202306,QHM,00L00,WELL UP NORTH PCN,U25545,GREYSTOKE SURGERY,Gabapentin (0408010G0),134,1013.56571204048,2763.583331502,1842.388883172,10302
202306,QHM,00L00,WELL UP NORTH PCN,U25545,UNION BRAE & NORHAM PRAC,Pregabalin (0408010AE),76,301.255207893644,1660.233331704,1660.233331704,7287
202306,QHM,00L00,WELL UP NORTH PCN,U25545,UNION BRAE & NORHAM PRAC,Gabapentin (0408010G0),153,537.637073175681,2898.666665431,1932.444437207,7287
202306,QHM,00L00,WELL UP NORTH PCN,U25545,WELL CLOSE MEDICAL GROUP,Pregabalin (0408010AE),150,201.287589342155,2137.333332442,2137.333332442,9129
202306,QHM,00L00,WELL UP NORTH PCN,U25545,WELL CLOSE MEDICAL GROUP,Gabapentin (0408010G0),202,708.95501569318,3176.249998246,2117.499991584,9129
202306,QHM,00L00,WELL UP NORTH PCN,U25545,WOOLER HEALTH,Pregabalin (0408010AE),45,100.921963176279,1005.666665976,1005.666665976,4790
202306,QHM,00L00,WELL UP NORTH PCN,U25545,WOOLER HEALTH,Gabapentin (0408010G0),62,310.346704008436,1869.999999728,1246.666662308,4790
202306,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,BELLINGHAM PRACTICE,Pregabalin (0408010AE),27,47.2785898733847,417.666666116,417.666666116,3465
202306,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,BELLINGHAM PRACTICE,Gabapentin (0408010G0),131,432.34870229152,2086.666666075,1391.111105499,3465
202306,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,BRANCH END SURGERY,Pregabalin (0408010AE),34,113.669031938895,533.749999545,533.749999545,5355
202306,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,BRANCH END SURGERY,Gabapentin (0408010G0),68,263.965139193561,1535.333332754,1023.555551275,5355
202306,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,BURN BRAE MEDICAL GROUP,Pregabalin (0408010AE),178,296.956097611307,1757.533331803,1757.533331803,10275
202306,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,BURN BRAE MEDICAL GROUP,Gabapentin (0408010G0),187,677.104751783204,3116.416664042,2077.611101984,10275
202306,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,CORBRIDGE HEALTH CENTRE,Pregabalin (0408010AE),95,146.309292463012,1551.08333184,1551.08333184,7206
202306,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,CORBRIDGE HEALTH CENTRE,Gabapentin (0408010G0),185,1034.27526353048,2798.91666447,1865.944438695,7206
202306,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,HALTWHISTLE MEDICAL GROUP,Pregabalin (0408010AE),144,283.126626086943,1673.08333215,1673.08333215,5576
202306,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,HALTWHISTLE MEDICAL GROUP,Gabapentin (0408010G0),143,617.4131936933,2408.999999026,1605.9999941,5576
202306,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,HUMSHAUGH & WARK MED GRP,Pregabalin (0408010AE),29,60.9632718673796,561.74999979,561.74999979,3558
202306,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,HUMSHAUGH & WARK MED GRP,Gabapentin (0408010G0),95,252.616730549514,1383.416665788,922.277773574,3558
202306,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,PRUDHOE MEDICAL GROUP,Pregabalin (0408010AE),48,95.7694613819624,1000.9999993,1000.9999993,6917
202306,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,PRUDHOE MEDICAL GROUP,Gabapentin (0408010G0),69,574.771690713297,2009.833332264,1339.88888448,6917
202306,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,SCOTS GAP MEDICAL GROUP,Pregabalin (0408010AE),15,26.4146005615765,268.333333016,268.333333016,2065
202306,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,SCOTS GAP MEDICAL GROUP,Gabapentin (0408010G0),29,171.114837852154,770.16666633,513.444442786,2065
202306,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,THE SELE MEDICAL PRACTICE,Pregabalin (0408010AE),42,71.5258738957374,719.833332939,719.833332939,5769
202306,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,THE SELE MEDICAL PRACTICE,Gabapentin (0408010G0),103,324.824581368352,1635.416665916,1090.277773396,5769
202306,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,WHITE MEDICAL GROUP,Pregabalin (0408010AE),60,276.622651925591,1139.899998226,1139.899998226,8174
202306,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,WHITE MEDICAL GROUP,Gabapentin (0408010G0),87,318.68905545169,1786.8333325,1191.222217194,8174
202306,QHM,00N00,DUMMY,-,HAVEN COURT,Pregabalin (0408010AE),2,1.71148163519294,11.666666648,11.666666648,
202306,QHM,00N00,DUMMY,-,HAVEN COURT,Gabapentin (0408010G0),3,11.1485746761816,34.999999944,23.333333212,
202306,QHM,00N00,DUMMY,-,SOUTH TYNESIDE ENHANCED PRIMARY CARE,Pregabalin (0408010AE),2,1.96553482601705,9.333333324,9.333333324,
202306,QHM,00N00,DUMMY,-,SOUTH TYNESIDE ENHANCED PRIMARY CARE,Gabapentin (0408010G0),2,3.90736973004786,13.5833333,9.055555486,
202306,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,FARNHAM MEDICAL CTR.,Pregabalin (0408010AE),221,388.052761130908,3257.866664326,3257.866664326,17185
202306,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,FARNHAM MEDICAL CTR.,Gabapentin (0408010G0),231,923.711798357113,5042.083331755,3361.388875964,17185
202306,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,ST GEORGE & RIVERSIDE MEDICAL PRACTICE,Pregabalin (0408010AE),187,285.48165666895,2173.283331321,2173.283331321,7246
202306,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,ST GEORGE & RIVERSIDE MEDICAL PRACTICE,Gabapentin (0408010G0),232,2934.8952443135,3950.916660903,2633.944441813,7246
202306,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,TALBOT MEDICAL CENTRE,Pregabalin (0408010AE),121,489.60867178722,3059.366664592,3059.366664592,8000
202306,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,TALBOT MEDICAL CENTRE,Gabapentin (0408010G0),128,778.842254731634,3141.583332496,2094.388882082,8000
202306,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,TRINITY MEDICAL CENTRE,Pregabalin (0408010AE),158,495.961768479375,2169.083331512,2169.083331512,6441
202306,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,TRINITY MEDICAL CENTRE,Gabapentin (0408010G0),91,864.549118407262,1602.416665069,1068.277776251,6441
202306,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,WENLOCK ROAD SURGERY,Pregabalin (0408010AE),134,250.61624318805,1927.3333317,1927.3333317,4552
202306,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,WENLOCK ROAD SURGERY,Gabapentin (0408010G0),109,273.202964564127,1843.166666106,1228.777772883,4552
202306,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,WEST VIEW SURGERY,Pregabalin (0408010AE),31,583.337081694661,542.33333296,542.33333296,2872
202306,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,WEST VIEW SURGERY,Gabapentin (0408010G0),58,214.641513479981,1290.749999804,860.499997007,2872
202306,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,WAWN STREET SURGERY ( C 01-May-25 ),Pregabalin (0408010AE),112,213.342556357202,2478.583332505,2478.583332505,7950
202306,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,WAWN STREET SURGERY ( C 01-May-25 ),Gabapentin (0408010G0),85,383.924697205145,2416.499999506,1610.999993594,7950
202306,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,CENTRAL SURGERY,Pregabalin (0408010AE),438,709.510401946972,6949.916661999,6949.916661999,19130
202306,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,CENTRAL SURGERY,Gabapentin (0408010G0),252,1472.3675369563,4937.749997437,3291.833322942,19130
202306,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,COLLIERY COURT MEDICAL GROUP,Pregabalin (0408010AE),77,171.692268434161,1842.999999088,1842.999999088,8360
202306,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,COLLIERY COURT MEDICAL GROUP,Gabapentin (0408010G0),78,359.845084816438,2207.249999568,1471.499994438,8360
202306,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,DR THORNILEY-WALKER & PARTNERS,Pregabalin (0408010AE),55,116.046382289957,1171.916666214,1171.916666214,6131
202306,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,DR THORNILEY-WALKER & PARTNERS,Gabapentin (0408010G0),51,220.113049554218,1187.333332738,791.55555222,6131
202306,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,IMEARY MEDICAL GROUP,Pregabalin (0408010AE),48,266.889499546171,988.16666599,988.16666599,4002
202306,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,IMEARY MEDICAL GROUP,Gabapentin (0408010G0),69,256.113714400359,1325.666665938,883.77777469,4002
202306,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,MARSDEN MEDICAL GROUP,Pregabalin (0408010AE),207,558.440628363596,4575.149997162,4575.149997162,14397
202306,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,MARSDEN MEDICAL GROUP,Gabapentin (0408010G0),231,1311.09676463693,5046.083331324,3364.055544584,14397
202306,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,WHITBURN SURGERY,Pregabalin (0408010AE),55,199.619372615637,1198.199998714,1198.199998714,5384
202306,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,WHITBURN SURGERY,Gabapentin (0408010G0),60,681.40446868123,1046.249998403,697.499999001,5384
202306,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,ALBERT ROAD SURGERY,Pregabalin (0408010AE),83,199.079196737983,1637.41666543,1637.41666543,3121
202306,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,ALBERT ROAD SURGERY,Gabapentin (0408010G0),99,498.779095176175,1959.999998855,1306.666663156,3121
202306,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,EAST WING PRACTICE,Pregabalin (0408010AE),70,118.074623029539,1083.833332176,1083.833332176,4105
202306,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,EAST WING PRACTICE,Gabapentin (0408010G0),77,199.21811510279,1213.083332675,808.722219204,4105
202306,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,ELLISON VIEW SURGERY,Pregabalin (0408010AE),122,239.223728474409,2900.333331644,2900.333331644,6243
202306,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,ELLISON VIEW SURGERY,Gabapentin (0408010G0),135,1150.25852578608,3778.416665214,2518.944436894,6243
202306,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,MAYFIELD MEDICAL GROUP,Pregabalin (0408010AE),167,663.916625710515,4242.833331279,4242.833331279,9231
202306,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,MAYFIELD MEDICAL GROUP,Gabapentin (0408010G0),173,1015.64560597089,5167.249998124,3444.833320881,9231
202306,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,RAVENSWORTH SURGERY,Pregabalin (0408010AE),68,180.037498594833,1448.999999468,1448.999999468,5854
202306,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,RAVENSWORTH SURGERY,Gabapentin (0408010G0),128,483.596315397832,2611.416664986,1740.944438306,5854
202306,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,THE G.P.SUITE,Pregabalin (0408010AE),52,299.32988275712,876.616665334,876.616665334,4607
202306,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,THE G.P.SUITE,Gabapentin (0408010G0),76,294.609796019765,1446.249999222,964.166662788,4607
202306,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,THE GLEN MEDICAL GROUP,Pregabalin (0408010AE),203,680.29672229339,4153.34999666,4153.34999666,11009
202306,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,THE GLEN MEDICAL GROUP,Gabapentin (0408010G0),147,854.661792287826,3174.999998039,2116.666659259,11009
202306,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,VICTORIA MEDICAL CENTRE,Pregabalin (0408010AE),45,84.1127803241326,864.666665975,864.666665975,3614
202306,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,VICTORIA MEDICAL CENTRE,Gabapentin (0408010G0),71,284.032512356215,1390.249998926,926.833329574,3614
202306,QHM,00P00,COALFIELDS PCN,U69720,GRANGEWOOD SURGERY,Pregabalin (0408010AE),111,259.398874128859,1894.949998961,1894.949998961,7268
202306,QHM,00P00,COALFIELDS PCN,U69720,GRANGEWOOD SURGERY,Gabapentin (0408010G0),86,265.320285066572,1596.583332908,1064.388884654,7268
202306,QHM,00P00,COALFIELDS PCN,U69720,HERRINGTON MEDICAL CENTRE,Pregabalin (0408010AE),167,322.216098640966,2437.19999723,2437.19999723,9214
202306,QHM,00P00,COALFIELDS PCN,U69720,HERRINGTON MEDICAL CENTRE,Gabapentin (0408010G0),104,760.778244215256,1806.33333199,1204.22221889,9214
202306,QHM,00P00,COALFIELDS PCN,U69720,HETTON GROUP PRACTICE,Pregabalin (0408010AE),474,935.167965278665,6866.799995073,6866.799995073,11722
202306,QHM,00P00,COALFIELDS PCN,U69720,HETTON GROUP PRACTICE,Gabapentin (0408010G0),456,1641.43548094058,7344.916663974,4896.611093548,11722
202306,QHM,00P00,COALFIELDS PCN,U69720,"HOUGHTON MEDICAL GROUP,",Pregabalin (0408010AE),116,152.321302308533,1348.499999209,1348.499999209,8117
202306,QHM,00P00,COALFIELDS PCN,U69720,"HOUGHTON MEDICAL GROUP,",Gabapentin (0408010G0),148,1084.1384797106,1524.249998026,1016.16666516,8117
202306,QHM,00P00,COALFIELDS PCN,U69720,KEPIER MEDICAL PRACTICE,Pregabalin (0408010AE),205,305.4807620519,3251.666665122,3251.666665122,8380
202306,QHM,00P00,COALFIELDS PCN,U69720,KEPIER MEDICAL PRACTICE,Gabapentin (0408010G0),310,999.532806766812,5212.999997887,3475.333320106,8380
202306,QHM,00P00,COALFIELDS PCN,U69720,WESTBOURNE MEDICAL GROUP,Pregabalin (0408010AE),198,228.997635230646,1795.416665325,1795.416665325,6534
202306,QHM,00P00,COALFIELDS PCN,U69720,WESTBOURNE MEDICAL GROUP,Gabapentin (0408010G0),264,1525.87161893451,3571.583330375,2381.05554891,6534
202306,QHM,00P00,DUMMY,-,FARMBOROUGH COURT,Pregabalin (0408010AE),12,9.93015222339217,60.666666592,60.666666592,
202306,QHM,00P00,DUMMY,-,FARMBOROUGH COURT,Gabapentin (0408010G0),5,69.4139178651511,69.2499999,46.166666682,
202306,QHM,00P00,DUMMY,-,NDUC GP OUT OF HOURS SERVICE (OOH),Pregabalin (0408010AE),1,0.3005875487586,1.499999994,1.499999994,
202306,QHM,00P00,DUMMY,-,PALLION PRIMARY CARE SERVICES,Pregabalin (0408010AE),13,10.1213303947128,79.333333212,79.333333212,25
202306,QHM,00P00,DUMMY,-,SOUTH TYNESIDE & SUNDERLAND NHS FT SUN,Pregabalin (0408010AE),1,0.724009533465451,1.999999992,1.999999992,
202306,QHM,00P00,DUMMY,-,SOUTH TYNESIDE & SUNDERLAND NHS FT SUN,Gabapentin (0408010G0),1,30.527011031207,19.58333302,13.05555519,
202306,QHM,00P00,DUMMY,-,SUNDERLAND ENHANCED ACCESS SERVICE,Pregabalin (0408010AE),1,1.64612852238259,18.666666648,18.666666648,
202306,QHM,00P00,DUMMY,-,SUNDERLAND ENHANCED ACCESS SERVICE,Gabapentin (0408010G0),6,23.8943404430078,136.333333224,90.888888416,
202306,QHM,00P00,DUMMY,-,SUNDERLAND WEST 2 PCN ENHANCED ACCESS,Gabapentin (0408010G0),1,2.75643506005833,6.999999972,4.66666662,
202306,QHM,00P00,SUNDERLAND CENTRAL PCN,U05458,HAPPY HOUSE SURGERY,Pregabalin (0408010AE),220,374.799861162175,3902.249996876,3902.249996876,8093
202306,QHM,00P00,SUNDERLAND CENTRAL PCN,U05458,HAPPY HOUSE SURGERY,Gabapentin (0408010G0),187,569.777195331895,3521.249998146,2347.499989522,8093
202306,QHM,00P00,SUNDERLAND CENTRAL PCN,U05458,NEW SILKSWORTH MEDICAL PRACTICE,Pregabalin (0408010AE),248,344.506336665548,3112.249996805,3112.249996805,9364
202306,QHM,00P00,SUNDERLAND CENTRAL PCN,U05458,NEW SILKSWORTH MEDICAL PRACTICE,Gabapentin (0408010G0),216,747.437897312587,3345.166664747,2230.111103317,9364
202306,QHM,00P00,SUNDERLAND CENTRAL PCN,U05458,SPRINGWELL MEDICAL GROUP,Pregabalin (0408010AE),113,297.300818628582,2121.333332356,2121.333332356,6416
202306,QHM,00P00,SUNDERLAND CENTRAL PCN,U05458,SPRINGWELL MEDICAL GROUP,Gabapentin (0408010G0),160,619.950021669586,3685.583332159,2457.05554701,6416
202306,QHM,00P00,SUNDERLAND CENTRAL PCN,U05458,SUNDERLAND GP ALLIANCE SOUTH HYLTON SURG,Pregabalin (0408010AE),108,313.232154281484,2040.499998334,2040.499998334,4580
202306,QHM,00P00,SUNDERLAND CENTRAL PCN,U05458,SUNDERLAND GP ALLIANCE SOUTH HYLTON SURG,Gabapentin (0408010G0),84,751.641479852678,1488.416664667,992.277774601,4580
202306,QHM,00P00,SUNDERLAND CENTRAL PCN,U05458,VILLAGE SURGERY PARTNERSHIP,Pregabalin (0408010AE),73,123.294189841811,1397.666665479,1397.666665479,4637
202306,QHM,00P00,SUNDERLAND CENTRAL PCN,U05458,VILLAGE SURGERY PARTNERSHIP,Gabapentin (0408010G0),128,1043.11753260515,2407.583331264,1605.055551204,4637
202306,QHM,00P00,SUNDERLAND EAST PCN,U52297,ASHBURN MEDICAL CENTRE,Pregabalin (0408010AE),121,204.555694210275,2057.999997803,2057.999997803,5245
202306,QHM,00P00,SUNDERLAND EAST PCN,U52297,ASHBURN MEDICAL CENTRE,Gabapentin (0408010G0),106,453.901983552124,1963.666665602,1309.111106264,5245
202306,QHM,00P00,SUNDERLAND EAST PCN,U52297,DEERNESS PARK MEDICAL GROUP,Pregabalin (0408010AE),368,640.846705489164,6825.166662567,6825.166662567,13361
202306,QHM,00P00,SUNDERLAND EAST PCN,U52297,DEERNESS PARK MEDICAL GROUP,Gabapentin (0408010G0),274,1189.2659346329,5454.749997209,3636.499986943,13361
202306,QHM,00P00,SUNDERLAND EAST PCN,U52297,PARK LANE PRACTICE,Pregabalin (0408010AE),42,63.1893684035074,637.583332547,637.583332547,4343
202306,QHM,00P00,SUNDERLAND EAST PCN,U52297,PARK LANE PRACTICE,Gabapentin (0408010G0),20,39.8653880010545,251.99999974,167.99999942,4343
202306,QHM,00P00,SUNDERLAND EAST PCN,U52297,RIVERVIEW SURGERY,Pregabalin (0408010AE),172,222.200366046695,2641.916665682,2641.916665682,7082
202306,QHM,00P00,SUNDERLAND EAST PCN,U52297,RIVERVIEW SURGERY,Gabapentin (0408010G0),141,557.979090463776,2506.416665157,1670.944439296,7082
202306,QHM,00P00,SUNDERLAND EAST PCN,U52297,SOUTHLANDS MEDICAL GROUP,Pregabalin (0408010AE),91,133.961104555452,1468.83333212,1468.83333212,9528
