Year Month,ICB Code,Commissioner / Provider Code,PCN,PCN Code,Practice,BNF Chemical Substance plus Code,Items,Actual Cost,ADQ Usage,DDD Usage,List Size
202310,QHM,00L00,DUMMY,-,RIVERSDALE SURGERY,Fluticasone/umeclidinium/vilanterol (0302000Z0),11,458.657059688156,,,5973
202310,QHM,00L00,DUMMY,-,THE ADDERLANE SURGERY,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),4,166.784385341148,,,2037
202310,QHM,00L00,DUMMY,-,THE ADDERLANE SURGERY,Fluticasone/umeclidinium/vilanterol (0302000Z0),1,41.6960963352869,,,2037
202310,QHM,00L00,DUMMY,-,UNIDENTIFIED DOCTORS,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),1,41.6836963352869,,,
202310,QHM,00L00,NORTHUMBRIA PCN,U09980,COQUET MEDICAL GROUP,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),74,3127.19482514652,,,11979
202310,QHM,00L00,NORTHUMBRIA PCN,U09980,COQUET MEDICAL GROUP,Mometasone/glycopyrronium/indacaterol (0302000W0),1,41.6960963352869,,,11979
202310,QHM,00L00,NORTHUMBRIA PCN,U09980,COQUET MEDICAL GROUP,Fluticasone/umeclidinium/vilanterol (0302000Z0),32,1417.64247539975,,,11979
202310,QHM,00L00,NORTHUMBRIA PCN,U09980,CRAMLINGTON MEDICAL GROUP,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),34,1417.66727539975,,,5167
202310,QHM,00L00,NORTHUMBRIA PCN,U09980,CRAMLINGTON MEDICAL GROUP,Formoterol/glycopyrronium/budesonide (0302000Y0),4,166.784385341148,,,5167
202310,QHM,00L00,NORTHUMBRIA PCN,U09980,CRAMLINGTON MEDICAL GROUP,Fluticasone/umeclidinium/vilanterol (0302000Z0),33,1501.02226807033,,,5167
202310,QHM,00L00,NORTHUMBRIA PCN,U09980,ELSDON AVENUE SURGERY,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),11,458.657059688156,,,4103
202310,QHM,00L00,NORTHUMBRIA PCN,U09980,ELSDON AVENUE SURGERY,Mometasone/glycopyrronium/indacaterol (0302000W0),4,166.784385341148,,,4103
202310,QHM,00L00,NORTHUMBRIA PCN,U09980,ELSDON AVENUE SURGERY,Formoterol/glycopyrronium/budesonide (0302000Y0),1,41.6960963352869,,,4103
202310,QHM,00L00,NORTHUMBRIA PCN,U09980,ELSDON AVENUE SURGERY,Fluticasone/umeclidinium/vilanterol (0302000Z0),21,958.985415711598,,,4103
202310,QHM,00L00,NORTHUMBRIA PCN,U09980,HAYDON BRIDGE & ALLENDALE MEDICAL PRACT,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),2,83.3921926705738,,,5341
202310,QHM,00L00,NORTHUMBRIA PCN,U09980,HAYDON BRIDGE & ALLENDALE MEDICAL PRACT,Mometasone/glycopyrronium/indacaterol (0302000W0),1,41.6960963352869,,,5341
202310,QHM,00L00,NORTHUMBRIA PCN,U09980,HAYDON BRIDGE & ALLENDALE MEDICAL PRACT,Fluticasone/umeclidinium/vilanterol (0302000Z0),12,583.720548694016,,,5341
202310,QHM,00L00,NORTHUMBRIA PCN,U09980,NORTHUMBERLAND HEALTH,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),32,1334.25028272918,,,4530
202310,QHM,00L00,NORTHUMBRIA PCN,U09980,NORTHUMBERLAND HEALTH,Fluticasone/umeclidinium/vilanterol (0302000Z0),8,333.531570682295,,,4530
202310,QHM,00L00,NORTHUMBRIA PCN,U09980,PONTELAND MEDICAL GROUP,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),15,625.441445029303,,,10871
202310,QHM,00L00,NORTHUMBRIA PCN,U09980,PONTELAND MEDICAL GROUP,Mometasone/glycopyrronium/indacaterol (0302000W0),1,41.6960963352869,,,10871
202310,QHM,00L00,NORTHUMBRIA PCN,U09980,PONTELAND MEDICAL GROUP,Fluticasone/umeclidinium/vilanterol (0302000Z0),10,416.960963352869,,,10871
202310,QHM,00L00,NORTHUMBRIA PCN,U09980,THE ROTHBURY PRACTICE,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),8,375.252467017582,,,6084
202310,QHM,00L00,NORTHUMBRIA PCN,U09980,THE ROTHBURY PRACTICE,Fluticasone/umeclidinium/vilanterol (0302000Z0),22,1250.78369005861,,,6084
202310,QHM,00L00,NORTHUMBRIA PCN,U09980,VALENS MEDICAL PARTNERSHIP,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),188,7922.23350370451,,,51295
202310,QHM,00L00,NORTHUMBRIA PCN,U09980,VALENS MEDICAL PARTNERSHIP,Mometasone/glycopyrronium/indacaterol (0302000W0),2,83.3921926705738,,,51295
202310,QHM,00L00,NORTHUMBRIA PCN,U09980,VALENS MEDICAL PARTNERSHIP,Formoterol/glycopyrronium/budesonide (0302000Y0),5,208.480481676434,,,51295
202310,QHM,00L00,NORTHUMBRIA PCN,U09980,VALENS MEDICAL PARTNERSHIP,Fluticasone/umeclidinium/vilanterol (0302000Z0),287,12133.5144335685,,,51295
202310,QHM,00L00,WANSBECK PCN,U11112,BEDLINGTONSHIRE MED.GROUP,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),23,1042.37760838217,,,12382
202310,QHM,00L00,WANSBECK PCN,U11112,BEDLINGTONSHIRE MED.GROUP,Mometasone/glycopyrronium/indacaterol (0302000W0),1,41.6960963352869,,,12382
202310,QHM,00L00,WANSBECK PCN,U11112,BEDLINGTONSHIRE MED.GROUP,Formoterol/glycopyrronium/budesonide (0302000Y0),2,83.3921926705738,,,12382
202310,QHM,00L00,WANSBECK PCN,U11112,BEDLINGTONSHIRE MED.GROUP,Fluticasone/umeclidinium/vilanterol (0302000Z0),62,2835.26015079951,,,12382
202310,QHM,00L00,WANSBECK PCN,U11112,GUIDEPOST MEDICAL GROUP,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),62,2585.15797278779,,,8007
202310,QHM,00L00,WANSBECK PCN,U11112,GUIDEPOST MEDICAL GROUP,Mometasone/glycopyrronium/indacaterol (0302000W0),1,41.6960963352869,,,8007
202310,QHM,00L00,WANSBECK PCN,U11112,GUIDEPOST MEDICAL GROUP,Formoterol/glycopyrronium/budesonide (0302000Y0),11,458.657059688156,,,8007
202310,QHM,00L00,WANSBECK PCN,U11112,GUIDEPOST MEDICAL GROUP,Fluticasone/umeclidinium/vilanterol (0302000Z0),85,3627.53558116996,,,8007
202310,QHM,00L00,WANSBECK PCN,U11112,SEATON PARK MEDICAL GROUP,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),56,2334.98139477607,,,19134
202310,QHM,00L00,WANSBECK PCN,U11112,SEATON PARK MEDICAL GROUP,Mometasone/glycopyrronium/indacaterol (0302000W0),4,166.784385341148,,,19134
202310,QHM,00L00,WANSBECK PCN,U11112,SEATON PARK MEDICAL GROUP,Formoterol/glycopyrronium/budesonide (0302000Y0),1,41.6960963352869,,,19134
202310,QHM,00L00,WANSBECK PCN,U11112,SEATON PARK MEDICAL GROUP,Fluticasone/umeclidinium/vilanterol (0302000Z0),101,4336.35681886984,,,19134
202310,QHM,00L00,WANSBECK PCN,U11112,THE GABLES MEDICAL GROUP,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),46,1917.9708314232,,,6328
202310,QHM,00L00,WANSBECK PCN,U11112,THE GABLES MEDICAL GROUP,Mometasone/glycopyrronium/indacaterol (0302000W0),1,41.6960963352869,,,6328
202310,QHM,00L00,WANSBECK PCN,U11112,THE GABLES MEDICAL GROUP,Formoterol/glycopyrronium/budesonide (0302000Y0),1,41.6960963352869,,,6328
202310,QHM,00L00,WANSBECK PCN,U11112,THE GABLES MEDICAL GROUP,Fluticasone/umeclidinium/vilanterol (0302000Z0),38,1584.4144607409,,,6328
202310,QHM,00L00,WELL UP NORTH PCN,U25545,ALNWICK MEDICAL GROUP,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),65,2918.55314347008,,,18931
202310,QHM,00L00,WELL UP NORTH PCN,U25545,ALNWICK MEDICAL GROUP,Mometasone/glycopyrronium/indacaterol (0302000W0),5,208.468081676434,,,18931
202310,QHM,00L00,WELL UP NORTH PCN,U25545,ALNWICK MEDICAL GROUP,Formoterol/glycopyrronium/budesonide (0302000Y0),1,83.3797926705738,,,18931
202310,QHM,00L00,WELL UP NORTH PCN,U25545,ALNWICK MEDICAL GROUP,Fluticasone/umeclidinium/vilanterol (0302000Z0),95,3961.02995185225,,,18931
202310,QHM,00L00,WELL UP NORTH PCN,U25545,BELFORD MEDICAL PRACTICE,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),18,750.455334035164,,,4505
202310,QHM,00L00,WELL UP NORTH PCN,U25545,BELFORD MEDICAL PRACTICE,Formoterol/glycopyrronium/budesonide (0302000Y0),1,41.6836963352869,,,4505
202310,QHM,00L00,WELL UP NORTH PCN,U25545,BELFORD MEDICAL PRACTICE,Fluticasone/umeclidinium/vilanterol (0302000Z0),11,458.619859688156,,,4505
202310,QHM,00L00,WELL UP NORTH PCN,U25545,GAS HOUSE LANE SURGERY,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),5,208.480481676434,,,6641
202310,QHM,00L00,WELL UP NORTH PCN,U25545,GAS HOUSE LANE SURGERY,Fluticasone/umeclidinium/vilanterol (0302000Z0),14,583.720548694016,,,6641
202310,QHM,00L00,WELL UP NORTH PCN,U25545,GREYSTOKE SURGERY,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),15,667.12514136459,,,10390
202310,QHM,00L00,WELL UP NORTH PCN,U25545,GREYSTOKE SURGERY,Mometasone/glycopyrronium/indacaterol (0302000W0),1,41.6960963352869,,,10390
202310,QHM,00L00,WELL UP NORTH PCN,U25545,GREYSTOKE SURGERY,Formoterol/glycopyrronium/budesonide (0302000Y0),1,41.6960963352869,,,10390
202310,QHM,00L00,WELL UP NORTH PCN,U25545,GREYSTOKE SURGERY,Fluticasone/umeclidinium/vilanterol (0302000Z0),26,1292.51698639389,,,10390
202310,QHM,00L00,WELL UP NORTH PCN,U25545,UNION BRAE & NORHAM PRAC,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),45,2001.32582409377,,,7291
202310,QHM,00L00,WELL UP NORTH PCN,U25545,UNION BRAE & NORHAM PRAC,Fluticasone/umeclidinium/vilanterol (0302000Z0),37,1542.69356440561,,,7291
202310,QHM,00L00,WELL UP NORTH PCN,U25545,WELL CLOSE MEDICAL GROUP,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),67,2877.00584713479,,,9139
202310,QHM,00L00,WELL UP NORTH PCN,U25545,WELL CLOSE MEDICAL GROUP,Fluticasone/umeclidinium/vilanterol (0302000Z0),36,1709.47794974676,,,9139
202310,QHM,00L00,WELL UP NORTH PCN,U25545,WOOLER HEALTH,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),17,708.746837699877,,,4794
202310,QHM,00L00,WELL UP NORTH PCN,U25545,WOOLER HEALTH,Mometasone/glycopyrronium/indacaterol (0302000W0),1,41.6836963352869,,,4794
202310,QHM,00L00,WELL UP NORTH PCN,U25545,WOOLER HEALTH,Formoterol/glycopyrronium/budesonide (0302000Y0),1,41.6960963352869,,,4794
202310,QHM,00L00,WELL UP NORTH PCN,U25545,WOOLER HEALTH,Fluticasone/umeclidinium/vilanterol (0302000Z0),25,1083.98690471746,,,4794
202310,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,BELLINGHAM PRACTICE,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),16,667.13754136459,,,3428
202310,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,BELLINGHAM PRACTICE,Fluticasone/umeclidinium/vilanterol (0302000Z0),9,375.264867017582,,,3428
202310,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,BRANCH END SURGERY,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),9,375.252467017582,,,5342
202310,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,BRANCH END SURGERY,Mometasone/glycopyrronium/indacaterol (0302000W0),1,41.6960963352869,,,5342
202310,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,BRANCH END SURGERY,Formoterol/glycopyrronium/budesonide (0302000Y0),1,41.6960963352869,,,5342
202310,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,BRANCH END SURGERY,Fluticasone/umeclidinium/vilanterol (0302000Z0),16,667.12514136459,,,5342
202310,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,BURN BRAE MEDICAL GROUP,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),44,2209.7815057702,,,10294
202310,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,BURN BRAE MEDICAL GROUP,Formoterol/glycopyrronium/budesonide (0302000Y0),1,41.6960963352869,,,10294
202310,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,BURN BRAE MEDICAL GROUP,Fluticasone/umeclidinium/vilanterol (0302000Z0),56,2793.50205446422,,,10294
202310,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,CORBRIDGE HEALTH CENTRE,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),13,542.049252358729,,,7226
202310,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,CORBRIDGE HEALTH CENTRE,Fluticasone/umeclidinium/vilanterol (0302000Z0),22,958.898615711598,,,7226
202310,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,HALTWHISTLE MEDICAL GROUP,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),46,2209.8063057702,,,5550
202310,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,HALTWHISTLE MEDICAL GROUP,Fluticasone/umeclidinium/vilanterol (0302000Z0),43,1834.61583875262,,,5550
202310,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,HUMSHAUGH & WARK MED GRP,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),5,250.102178011721,,,3527
202310,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,HUMSHAUGH & WARK MED GRP,Fluticasone/umeclidinium/vilanterol (0302000Z0),15,750.331334035164,,,3527
202310,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,PRUDHOE MEDICAL GROUP,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),24,1084.07370471746,,,6950
202310,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,PRUDHOE MEDICAL GROUP,Fluticasone/umeclidinium/vilanterol (0302000Z0),36,1542.74316440561,,,6950
202310,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,SCOTS GAP MEDICAL GROUP,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),6,250.102178011721,,,2054
202310,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,THE SELE MEDICAL PRACTICE,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),11,500.340756023443,,,5761
202310,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,THE SELE MEDICAL PRACTICE,Formoterol/glycopyrronium/budesonide (0302000Y0),1,41.6960963352869,,,5761
202310,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,THE SELE MEDICAL PRACTICE,Fluticasone/umeclidinium/vilanterol (0302000Z0),15,625.441445029303,,,5761
202310,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,WHITE MEDICAL GROUP,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),10,458.632259688156,,,8307
202310,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,WHITE MEDICAL GROUP,Mometasone/glycopyrronium/indacaterol (0302000W0),2,83.3921926705738,,,8307
202310,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,WHITE MEDICAL GROUP,Fluticasone/umeclidinium/vilanterol (0302000Z0),11,542.012052358729,,,8307
202310,QHM,00N00,DUMMY,-,HAVEN COURT,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),1,83.3797926705738,,,
202310,QHM,00N00,DUMMY,-,HAVEN COURT,Fluticasone/umeclidinium/vilanterol (0302000Z0),3,166.771985341148,,,
202310,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,FARNHAM MEDICAL CTR.,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),171,7796.97161469865,,,17173
202310,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,FARNHAM MEDICAL CTR.,Fluticasone/umeclidinium/vilanterol (0302000Z0),32,1709.42834974676,,,17173
202310,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,ST GEORGE & RIVERSIDE MEDICAL PRACTICE,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),90,3919.38345551697,,,7264
202310,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,ST GEORGE & RIVERSIDE MEDICAL PRACTICE,Fluticasone/umeclidinium/vilanterol (0302000Z0),13,542.049252358729,,,7264
202310,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,TALBOT MEDICAL CENTRE,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),70,4419.33981154041,,,7970
202310,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,TALBOT MEDICAL CENTRE,Formoterol/glycopyrronium/budesonide (0302000Y0),2,83.3921926705738,,,7970
202310,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,TALBOT MEDICAL CENTRE,Fluticasone/umeclidinium/vilanterol (0302000Z0),25,1584.2904607409,,,7970
202310,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,TRINITY MEDICAL CENTRE,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),99,4211.28092986398,,,6458
202310,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,TRINITY MEDICAL CENTRE,Fluticasone/umeclidinium/vilanterol (0302000Z0),10,458.644659688156,,,6458
202310,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,WENLOCK ROAD SURGERY,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),61,2668.51296545836,,,4518
202310,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,WENLOCK ROAD SURGERY,Fluticasone/umeclidinium/vilanterol (0302000Z0),18,750.529734035164,,,4518
202310,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,WEST VIEW SURGERY,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),23,959.010215711598,,,2822
202310,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,WEST VIEW SURGERY,Formoterol/glycopyrronium/budesonide (0302000Y0),1,41.6960963352869,,,2822
202310,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,WEST VIEW SURGERY,Fluticasone/umeclidinium/vilanterol (0302000Z0),34,1417.66727539975,,,2822
202310,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,WAWN STREET SURGERY ( C 01-May-25 ),BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),51,2668.38896545836,,,8049
202310,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,WAWN STREET SURGERY ( C 01-May-25 ),Fluticasone/umeclidinium/vilanterol (0302000Z0),14,625.429045029303,,,8049
202310,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,CENTRAL SURGERY,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),148,7421.53314768106,,,19157
202310,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,CENTRAL SURGERY,Formoterol/glycopyrronium/budesonide (0302000Y0),2,83.3921926705738,,,19157
202310,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,CENTRAL SURGERY,Fluticasone/umeclidinium/vilanterol (0302000Z0),29,1459.28897173504,,,19157
202310,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,COLLIERY COURT MEDICAL GROUP,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),46,2418.22478744664,,,8413
202310,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,COLLIERY COURT MEDICAL GROUP,Formoterol/glycopyrronium/budesonide (0302000Y0),1,83.3797926705738,,,8413
202310,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,COLLIERY COURT MEDICAL GROUP,Fluticasone/umeclidinium/vilanterol (0302000Z0),19,958.960615711598,,,8413
202310,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,DR THORNILEY-WALKER & PARTNERS,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),33,1417.65487539975,,,6093
202310,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,DR THORNILEY-WALKER & PARTNERS,Fluticasone/umeclidinium/vilanterol (0302000Z0),10,416.960963352869,,,6093
202310,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,IMEARY MEDICAL GROUP,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),36,1709.47794974676,,,4061
202310,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,IMEARY MEDICAL GROUP,Fluticasone/umeclidinium/vilanterol (0302000Z0),8,333.568770682295,,,4061
202310,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,MARSDEN MEDICAL GROUP,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),73,4586.11179688156,,,14504
202310,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,MARSDEN MEDICAL GROUP,Fluticasone/umeclidinium/vilanterol (0302000Z0),20,1250.75889005861,,,14504
202310,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,WHITBURN SURGERY,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),57,2501.72858011721,,,5367
202310,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,WHITBURN SURGERY,Formoterol/glycopyrronium/budesonide (0302000Y0),2,83.3921926705738,,,5367
202310,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,WHITBURN SURGERY,Fluticasone/umeclidinium/vilanterol (0302000Z0),7,291.872674347008,,,5367
202310,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,ALBERT ROAD SURGERY,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),39,1667.83145341148,,,3142
202310,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,ALBERT ROAD SURGERY,Fluticasone/umeclidinium/vilanterol (0302000Z0),23,959.010215711598,,,3142
202310,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,EAST WING PRACTICE,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),33,1459.33857173504,,,4171
202310,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,EAST WING PRACTICE,Fluticasone/umeclidinium/vilanterol (0302000Z0),3,125.088289005861,,,4171
202310,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,ELLISON VIEW SURGERY,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),62,2918.62754347008,,,6207
202310,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,ELLISON VIEW SURGERY,Formoterol/glycopyrronium/budesonide (0302000Y0),1,41.6960963352869,,,6207
202310,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,ELLISON VIEW SURGERY,Fluticasone/umeclidinium/vilanterol (0302000Z0),12,500.353156023443,,,6207
202310,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,MAYFIELD MEDICAL GROUP,BeclometDiprop/Formoterol/Glycopyrronium (Corticosteroids) (0302000AA),98,5044.94245656971,,,9212
202310,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,MAYFIELD MEDICAL GROUP,Fluticasone/umeclidinium/vilanterol (0302000Z0),20,1084.02410471746,,,9212
